journal_id,line_id,posted_at,account_code,account_name,debit,credit,currency,reference,narration,order_id,payment_id,settlement_id,utr,voucher_type
j_3102_ent_3102_p00_03,l_3102_ent_3102_p00_03_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,47700,0,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_03,ent_3102_p00_03,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p11_07,l_3102_ent_3102_p11_07_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,55200,0,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_07,ent_3102_p11_07,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p07_01,l_3102_ent_3102_p07_01_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,17600,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_01,ent_3102_p07_01,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p02_07,l_3102_ent_3102_p02_07_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,49300,0,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_07,ent_3102_p02_07,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_settle_p07,l_3102_settle_p07_clearing,2026-08-31T02:30:00Z,1100,Synthetic Razorpay clearing,0,334300,INR,set_3102_p07,Synthetic settlement bank posting,,,set_3102_p07,UTR3102P07A,synthetic_settlement
j_3102_ent_3102_p02_06,l_3102_ent_3102_p02_06_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,16500,0,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_06,ent_3102_p02_06,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p09_07,l_3102_ent_3102_p09_07_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,48400,0,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_07,ent_3102_p09_07,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p08_01,l_3102_ent_3102_p08_01_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,45300,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_01,ent_3102_p08_01,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p03_09,l_3102_ent_3102_p03_09_d,2026-08-30T14:30:00Z,6000,Synthetic other operating account,81,0,INR,set_3102_p03,Synthetic balanced journal,,,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p04_05,l_3102_ent_3102_p04_05_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,66900,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_05,ent_3102_p04_05,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p09_05,l_3102_ent_3102_p09_05_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,41100,0,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_05,ent_3102_p09_05,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p03_05,l_3102_ent_3102_p03_05_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,59400,0,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_05,ent_3102_p03_05,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p10_01,l_3102_ent_3102_p10_01_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,46100,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_01,ent_3102_p10_01,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p03_06,l_3102_ent_3102_p03_06_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,68100,0,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_06,ent_3102_p03_06,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p09_00,l_3102_ent_3102_p09_00_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,41900,0,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_00,ent_3102_p09_00,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p02_00,l_3102_ent_3102_p02_00_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,53000,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_00,ent_3102_p02_00,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p11_06,l_3102_ent_3102_p11_06_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,72700,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_06,ent_3102_p11_06,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p07_07,l_3102_ent_3102_p07_07_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,22500,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_07,ent_3102_p07_07,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p02_05,l_3102_ent_3102_p02_05_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,71000,0,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_05,ent_3102_p02_05,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_settle_p09,l_3102_settle_p09_bank,2026-08-31T06:30:00Z,1000,Synthetic bank account,368100,0,INR,set_3102_p09,Synthetic settlement bank posting,,,set_3102_p09,UTR3102P09A,synthetic_settlement
j_3102_ent_3102_p03_07,l_3102_ent_3102_p03_07_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,22200,0,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_07,ent_3102_p03_07,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p06_04,l_3102_ent_3102_p06_04_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,32400,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_04,ent_3102_p06_04,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p03_02,l_3102_ent_3102_p03_02_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,27100,0,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_02,ent_3102_p03_02,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p02_04,l_3102_ent_3102_p02_04_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,82100,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_04,ent_3102_p02_04,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p07_00,l_3102_ent_3102_p07_00_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,28800,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_00,ent_3102_p07_00,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p04_00,l_3102_ent_3102_p04_00_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,60200,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_00,ent_3102_p04_00,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p02_03,l_3102_ent_3102_p02_03_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,57100,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_03,ent_3102_p02_03,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p05_03,l_3102_ent_3102_p05_03_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,83000,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_03,ent_3102_p05_03,set_3102_p05,UTR3102P05A,synthetic_recon
