journal_id,line_id,posted_at,account_code,account_name,debit,credit,currency,reference,narration,order_id,payment_id,settlement_id,utr,voucher_type
j_3103_ent_3103_p00_07,l_3103_ent_3103_p00_07_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,43700,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_07,ent_3103_p00_07,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p04_03,l_3103_ent_3103_p04_03_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,56400,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_03,ent_3103_p04_03,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p10_07,l_3103_ent_3103_p10_07_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,28600,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_07,ent_3103_p10_07,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p00_08,l_3103_ent_3103_p00_08_c,2026-08-30T20:30:00Z,1100,Synthetic Razorpay clearing,0,450,INR,set_3103_p00,Synthetic balanced journal,,,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p01_04,l_3103_ent_3103_p01_04_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,70300,0,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_04,ent_3103_p01_04,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p09_02,l_3103_ent_3103_p09_02_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,22500,0,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_02,ent_3103_p09_02,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p10_06,l_3103_ent_3103_p10_06_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,30600,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_06,ent_3103_p10_06,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p06_02,l_3103_ent_3103_p06_02_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,55400,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_02,ent_3103_p06_02,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p01_00,l_3103_ent_3103_p01_00_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,59000,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_00,ent_3103_p01_00,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p02_05,l_3103_ent_3103_p02_05_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,58200,0,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_05,ent_3103_p02_05,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p00_03,l_3103_ent_3103_p00_03_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,59800,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_03,ent_3103_p00_03,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p05_06,l_3103_ent_3103_p05_06_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,35000,0,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_06,ent_3103_p05_06,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_settle_p04,l_3103_settle_p04_bank,2026-08-31T14:30:00Z,1000,Synthetic bank account,458350,0,INR,set_3103_p04,Synthetic settlement bank posting,,,set_3103_p04,UTR3103P04A,synthetic_settlement
j_3103_ent_3103_p02_03,l_3103_ent_3103_p02_03_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,57800,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_03,ent_3103_p02_03,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p04_07,l_3103_ent_3103_p04_07_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,59400,0,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_07,ent_3103_p04_07,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p10_00,l_3103_ent_3103_p10_00_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,34100,0,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_00,ent_3103_p10_00,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p06_04,l_3103_ent_3103_p06_04_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,78700,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_04,ent_3103_p06_04,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p10_02,l_3103_ent_3103_p10_02_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,33300,0,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_02,ent_3103_p10_02,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p11_02,l_3103_ent_3103_p11_02_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,25100,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_02,ent_3103_p11_02,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p05_00,l_3103_ent_3103_p05_00_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,49200,0,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_00,ent_3103_p05_00,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p04_00,l_3103_ent_3103_p04_00_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,41700,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_00,ent_3103_p04_00,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p04_05,l_3103_ent_3103_p04_05_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,80500,0,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_05,ent_3103_p04_05,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p09_06,l_3103_ent_3103_p09_06_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,48300,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_06,ent_3103_p09_06,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p01_05,l_3103_ent_3103_p01_05_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,55700,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_05,ent_3103_p01_05,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p05_00,l_3103_ent_3103_p05_00_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,49200,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_00,ent_3103_p05_00,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p11_09,l_3103_ent_3103_p11_09_c,2026-08-30T14:30:00Z,1100,Synthetic Razorpay clearing,0,81,INR,set_3103_p11,Synthetic balanced journal,,,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p06_07,l_3103_ent_3103_p06_07_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,32200,0,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_07,ent_3103_p06_07,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p00_01,l_3103_ent_3103_p00_01_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,77100,0,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_01,ent_3103_p00_01,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p05_02,l_3103_ent_3103_p05_02_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,69600,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_02,ent_3103_p05_02,set_3103_p05,UTR3103P05A,synthetic_recon
